hasNavigationBar,getWifiServiceMessenger,setInTouchMode,sendto,addClient,openSession,getActivePhoneType,getSubscriberId,CREATE_FOLDER_____,sigprocmask,fsync,mkdir,getAnimationScale,fchmod,ACCESS_PERSONAL_INFO___,TERMINATE_THREAD,getLine1Number,CREATE_THREAD_____,FS_ACCESS(CREATE)____,access,setComponentEnabledSetting,exit,chmod,munmap,registerInputDevicesChangedListener,sigaltstack,clone,getActiveNetworkInfo,FS_ACCESS(CREATE__WRITE)__,ioctl,rename,FS_ACCESS()____,statfs64,__arm_nr_set_tls,getpriority,getIccSerialNumber,prctl,getDeviceId,mmap2,pread64,gettid,mprotect,lseek,getuid32,brk,getReceiverInfo,unlink,getDisplayInfo,read,setpgid,write,getpid,dup,getInputDeviceIds,writev,FS_ACCESS(WRITE)____,epoll_ctl,clock_gettime,startInput,set,FS_ACCESS(CREATE__READ)__,setsockopt,NETWORK_ACCESS(WRITE)____,FS_PIPE_ACCESS___,NETWORK_ACCESS(READ__WRITE)__,isAdminActive,windowGainedFocus,epoll_wait,socketpair,FS_ACCESS(CREATE__READ__WRITE),setpriority,madvise,shutdown,close,fcntl64,open,stat64,getApplicationInfo,FS_ACCESS____,getInstalledPackages,socket,fdatasync,getsockopt,recvfrom,getActivityInfo,addToDisplay,fchown32,getsockname,getdents64,getPackageInfo,flock,FS_PIPE_ACCESS(READ__WRITE)_,pipe,checkOperation,lstat64,epoll_create,getAllNetworkInfo,FS_ACCESS(READ)____,NETWORK_ACCESS____,getegid32,Class
1,1,0,10,1,1,0,1,7,201,10,9,1,0,9,17,0,29,6,63,0,17,14,116,0,46,29,10,15,321,5,5,0,29,54,0,115,7,187,54,57,323,8,114,55,0,5,10,109,0,135,94,9,0,41,7,6,762,0,0,0,22,10,1,7,0,1,98,0,0,33,153,0,96,37,79,74,11,17,2,26,0,21,86,0,4,0,18,8,8,2,1,2,0,25,1,0,30,0,0,1
1,1,0,7,1,1,0,0,4,161,11,4,1,0,7,9,0,46,3,58,0,9,14,98,0,55,46,14,13,506,8,8,0,46,104,0,129,5,266,27,247,317,32,2929,200,0,10,26,1580,0,578,2956,25,0,46,6,21,20869,0,0,0,11,4,3,8,0,4,3620,12,2,48,251,0,658,108,631,71,1,36,3,10,5,9,139,1,4,0,6,30,6,2,6,9,0,21,8,0,565,10,12,1
1,0,0,5,1,1,0,0,11,3782,6,14,1,3,2,16,0,29,64,466,0,16,50,1087,0,45,29,2,19,1753,2,2,1,29,103,0,122,2,1166,1517,53,283,10,129,152,0,8,8,591,0,197,123,28,0,329,7,14,14516,0,2,0,5,3,2,1,0,2,92,0,0,27,419,0,413,1698,378,616,4,240,0,4,100,7,56,1,6,216,4,6,3,2,1,3,0,11,2,1,19,0,0,1
1,1,1,149,1,1,0,1,11,335,7,13,1,0,2,14,0,57,25,186,0,14,13,2683,1,71,57,27,28,11798,5,3,0,57,86,0,2696,1,2860,38,333,386,84,3563,402,0,7,13,7219,0,3690,3583,29,1,196,7,37,45632,1,0,0,74,8,1,17,0,4,5027,14,6,68,2885,0,1945,262,1884,119,6,74,2,52,20,64,11469,2,4,0,20,97,6,2,9,10,0,122,10,0,1733,12,12,1
1,0,0,1,1,1,0,0,0,143,0,0,1,0,1,8,0,18,1,19,0,8,0,78,0,26,18,0,2,350,0,0,0,18,76,0,100,1,145,43,34,194,8,222,81,0,0,7,61,0,193,214,14,0,15,6,5,1170,0,0,0,0,1,1,0,0,3,235,0,0,15,103,0,54,11,42,37,2,16,0,1,0,3,127,0,3,0,0,2,1,2,1,2,0,3,1,0,15,0,0,1
1,1,0,9,1,1,0,3,10,219,10,12,1,1,5,12,0,24,16,103,0,12,17,111,1,36,24,28,22,495,1,2,1,24,95,0,121,2,181,60,59,263,8,158,81,0,4,9,99,0,241,147,18,1,41,7,9,727,0,1,0,21,9,2,5,0,6,159,0,0,29,176,0,119,118,92,74,7,24,2,14,15,13,96,0,5,8,16,6,12,2,1,3,0,58,2,0,17,0,0,1
1,1,0,3,1,1,0,0,7,318,12,9,1,3,4,14,0,25,9,77,0,14,17,178,0,41,25,2,18,405,6,4,3,27,67,0,140,4,478,59,53,838,228,117,101,0,6,10,479,2,328,93,9,0,53,10,6,605,0,2,0,4,2,2,2,0,3,88,0,0,24,430,0,206,160,280,125,4,72,0,5,15,6,78,0,2,7,3,2,10,6,2,4,0,39,3,0,120,1,0,1
1,0,0,1,1,1,0,0,11,229,2,14,1,1,1,8,0,44,12,107,0,8,5,151,0,53,44,5,9,1657,2,1,2,45,92,0,143,1,427,71,279,703,187,810,210,0,7,14,2403,1,1035,830,27,0,89,8,27,10557,0,0,0,1,1,3,5,0,3,1877,14,6,47,426,0,970,379,985,160,5,99,20,3,35,3,907,1,4,17,0,68,11,4,8,11,0,32,10,0,811,11,12,1
1,1,0,3,1,0,0,1,0,39,2,0,0,0,6,7,0,17,1,41,0,7,2,33,0,24,17,4,4,119,2,2,0,17,35,0,99,4,69,11,36,142,8,26,23,0,2,7,32,0,56,19,0,0,14,7,1,155,0,0,0,6,3,2,2,0,0,3,0,0,16,83,0,33,15,34,31,1,3,0,5,0,7,2,0,0,0,4,2,6,2,0,2,0,9,1,0,15,0,0,1
1,1,0,1,1,1,0,0,11,47,4,18,1,1,191,10,0,29,6,40,0,10,7,112,0,41,29,569,9,3615,1,1,2,31,106,0,141,190,357,19,56,874,589,149,75,0,2,207,475,0,387,132,10,0,103,8,22,2328,0,0,1,5,1,13,5,0,4,1828,0,1,19,353,0,228,68,172,67,0,37,1,6,0,3,48,2,4,0,0,4,193,5,5,20,0,17,3,0,84,0,0,1
1,0,0,13,1,1,0,0,5,263,9,5,1,0,2,12,0,26,4,36,0,12,12,62,0,38,26,3,11,282,5,5,0,26,74,0,112,2,143,14,57,257,8,106,94,0,5,12,116,0,161,100,12,0,45,7,6,510,0,0,0,33,12,1,11,0,3,94,0,0,34,186,0,89,64,65,48,9,19,1,27,0,21,64,0,3,0,22,4,3,2,2,3,0,16,2,0,19,0,0,1
1,0,0,7,1,1,0,1,5,261,8,7,1,1,3,10,0,25,11,58,0,10,13,96,0,37,25,4,10,579,1,1,3,27,98,0,111,2,230,59,55,274,8,164,123,0,3,9,106,0,284,157,16,0,39,7,7,1123,0,0,0,16,7,5,4,0,2,209,0,0,25,216,8,236,135,115,89,5,48,1,11,15,11,292,1,3,13,12,6,3,2,1,10,0,13,1,0,32,0,0,1
1,1,1,365,1,1,0,1,7,57,10,9,1,0,3,7,1,19,7,53,0,7,14,45,1,26,19,13,16,210,5,5,0,19,42,0,109,1,114,8,45,202,8,68,48,0,5,8,225,0,283,60,7,1,65,7,5,1105,0,0,0,11,4,1,3,0,2,497,0,0,21,123,2,66,28,64,47,5,14,2,8,0,9,748,0,2,0,8,2,7,2,1,2,0,29,1,0,15,1,0,1
1,1,0,2,1,0,0,1,0,35,3,0,0,0,8,7,1,18,1,41,0,7,3,37,0,25,18,6,5,169,3,3,0,18,31,0,100,5,76,15,40,147,8,30,21,0,3,9,42,0,46,23,0,0,40,7,2,167,0,0,0,3,2,2,1,0,0,6,0,0,17,66,0,32,12,36,35,6,4,0,3,0,4,1,2,0,0,2,2,7,2,1,3,0,10,2,0,15,0,0,1
1,1,0,5,1,1,1,0,4,844,22,13,1,0,7,21,0,34,14,108,2,21,29,368,0,64,34,5,30,1153,18,18,9,43,129,1,144,2,628,168,80,834,13,430,272,0,18,10,524,0,876,382,33,0,75,7,11,3489,0,1,0,18,2,22,2,0,6,433,0,0,36,475,0,1066,48,405,273,6,103,0,14,0,20,646,0,7,0,4,48,21,2,1,39,0,35,2,0,247,0,0,1
1,0,0,1,1,1,1,2,6,127,1,6,1,2,7,5,0,16,128,1584,0,5,7,549,0,21,16,2,4,2785,0,0,1,16,62,1,98,2,613,1648,37,470,8,213,126,0,4,9,513,0,369,215,12,0,82,6,5,2335,0,0,0,1,1,0,1,0,1,281,0,0,13,116,0,1484,6795,1480,2732,2,859,0,2,615,3,365,0,2,850,0,2,1,2,1,1,0,4,1,0,21,0,0,1
1,0,0,1,1,1,0,0,2,91,0,2,1,0,1,2,0,10,2,7,0,2,1,33,0,12,10,1,2,94,0,0,0,10,26,0,93,1,91,13,24,89,8,41,44,0,0,7,27,0,55,27,3,0,3,6,4,71,0,0,0,0,1,1,0,0,0,24,0,0,7,75,0,43,6,47,20,0,21,0,1,0,3,8,0,1,0,0,2,1,2,1,2,0,3,1,0,14,0,0,1
1,0,0,3,1,1,1,2,3,93,0,3,1,0,6,4,1,17,3,11,0,4,2,40,0,21,17,0,2,212,0,0,0,17,56,0,101,2,114,18,32,192,8,73,60,0,0,12,59,0,109,64,9,0,22,6,4,426,0,0,0,3,3,1,1,0,2,53,0,0,14,109,0,65,10,59,27,2,21,0,10,0,10,58,0,2,0,4,8,2,2,1,2,0,7,1,0,25,0,0,1
1,0,0,20,1,1,0,1,4,1046,33,8,1,8,7,29,0,43,11,182,0,29,32,421,0,76,43,1,39,1595,27,23,4,47,182,0,186,5,997,158,85,1565,452,248,289,0,23,20,529,4,484,222,41,0,200,14,11,2831,0,10,4,46,19,2,10,0,5,195,0,0,41,943,0,437,249,566,211,5,167,0,29,0,34,167,0,7,0,36,2,3,18,1,3,0,112,2,0,218,0,0,1
1,1,0,27,2,1,0,13,23,646,49,31,1,14,63,51,12,107,98,601,0,51,66,456,0,161,107,68,101,5955,30,27,4,110,171,0,258,38,1049,319,415,1695,416,53634,470,0,53,194,51281,3,47178,53621,38,0,599,13,44,284494,0,6,1,103,8,4,28,0,4,100799,14,6,125,1120,0,2781,1420,2842,496,7,279,4,51,200,53,2344,5,3,121,22,94,42,10,10,14,0,336,13,0,2212,12,12,1
1,1,0,3,1,1,0,1,10,48,0,15,1,0,5,3,0,42,6,47,0,3,2,83,0,45,42,3,5,177,2,0,0,42,48,0,133,4,250,11,293,336,89,759,261,0,4,11,2294,0,662,779,13,0,86,6,33,11078,0,0,0,15,3,4,9,0,1,2057,14,6,48,243,4,862,222,866,63,3,48,0,9,20,9,29,1,1,0,6,42,6,2,9,13,0,27,12,0,787,11,12,1
1,1,0,9,1,1,0,0,4,155,11,4,1,0,8,9,0,47,3,64,0,9,14,98,0,56,47,16,13,522,8,8,0,47,107,0,130,6,269,27,248,327,32,2677,198,0,10,28,1731,0,609,2704,25,0,43,6,21,19495,0,0,0,13,5,3,8,0,4,3419,12,2,49,258,0,714,112,686,77,1,37,3,11,5,11,145,1,4,0,8,32,7,2,6,9,0,21,8,0,619,10,12,1
1,0,0,3,1,1,0,0,10,391,1,12,1,1,2,6,0,42,26,149,0,6,15,223,0,49,42,4,4,1784,0,0,2,43,194,0,128,2,421,306,212,523,32,718,236,0,6,28,316,0,844,734,77,0,279,7,33,5722,0,0,0,9,3,6,7,0,7,1103,9,2,47,280,0,349,613,244,330,2,130,1,9,55,6,1273,3,13,65,4,4,5,2,5,12,0,30,7,0,27,8,10,1
1,1,0,23,1,1,0,1,6,575,8,6,1,1,5,19,1,50,11,107,0,19,16,217,0,69,50,3,10,1100,1,1,1,50,176,1,136,2,339,174,230,399,32,424,233,0,5,14,264,0,614,412,46,0,77,7,23,3183,0,0,0,84,18,4,13,0,9,535,9,2,65,239,8,201,339,111,175,12,46,1,34,20,52,480,7,9,23,34,4,4,2,5,9,0,20,8,0,24,9,10,1
1,1,0,11,1,1,5,3,9,323,10,9,1,8,18,17,2,55,64,207,0,17,21,206,0,72,55,11,17,406,9,5,3,55,62,0,143,5,370,240,393,510,250,540,256,0,36,15,2337,0,1067,569,26,0,162,7,65,11925,0,1,0,48,10,3,18,0,1,2113,14,14,59,292,2,954,1187,926,287,6,144,0,43,165,45,128,1,1,69,24,48,9,2,8,11,0,35,10,0,660,11,12,1
0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,9,1,5,0,1,0,5,0,10,9,0,2,35,0,0,0,9,16,0,91,0,35,1,22,40,8,19,9,0,0,4,16,0,28,9,0,0,6,6,1,15,0,0,0,0,1,2,0,0,0,3,0,0,6,32,0,18,5,22,12,0,3,0,1,0,3,0,0,0,0,0,2,1,2,0,2,0,3,1,0,8,0,0,1
1,1,0,9,1,1,0,0,4,153,11,4,1,0,8,9,0,47,3,64,0,9,14,98,0,56,47,16,13,525,8,8,0,47,106,0,130,6,269,27,248,353,32,2908,193,0,10,27,1650,0,636,2935,25,0,44,6,21,20877,0,0,0,13,5,3,8,0,4,3644,12,2,49,252,0,673,112,645,77,1,36,3,11,5,11,151,1,4,0,8,30,7,2,6,9,0,21,8,0,579,10,12,1
1,1,0,4,1,1,0,0,5,164,2,5,1,0,5,10,0,25,14,39,0,10,5,75,0,35,25,3,4,381,0,0,1,25,79,0,111,5,160,60,57,238,8,117,80,0,2,10,66,0,201,133,16,0,66,7,6,764,0,0,0,11,4,2,5,0,3,100,0,0,26,137,0,95,176,81,73,3,36,1,9,45,7,127,1,3,18,6,4,3,2,1,3,0,7,2,0,16,0,0,1
1,0,0,20,1,1,0,9,5,911,2,5,1,1,36,23,9,38,17,136,0,23,15,350,0,61,38,19,5,3408,1,1,1,38,276,9,122,9,434,651,148,739,60,1376,795,0,5,7,677,0,1405,1408,106,0,123,7,37,13176,0,0,0,78,4,1,3,0,21,1736,0,4,50,477,0,370,542,152,227,9,68,0,16,30,48,2556,1,21,38,6,8,20,2,13,14,0,5,13,0,40,0,0,1
1,0,0,1,1,0,0,0,0,125,0,0,0,0,0,1,0,9,1,3,0,1,0,55,0,10,9,0,2,60,0,0,0,9,22,0,93,0,85,49,24,166,8,31,35,0,0,6,18,0,42,14,0,0,8,6,1,163,0,0,0,0,1,1,0,0,0,8,0,0,6,41,0,18,5,22,27,0,3,1,1,0,3,0,2,0,0,0,2,1,2,1,2,0,3,1,0,8,0,0,1
1,0,0,9,1,1,0,1,6,201,7,6,1,0,4,11,1,24,4,35,0,11,9,102,0,35,24,4,9,172,2,2,0,24,46,1,110,1,175,58,50,244,8,68,63,0,2,9,47,0,85,59,5,0,24,7,3,465,0,0,0,21,9,1,5,0,1,43,0,0,26,141,8,60,28,54,40,3,15,1,14,0,14,23,0,1,0,16,5,2,2,1,2,0,14,1,0,15,0,0,1
1,0,0,12,1,1,0,5,14,125,27,27,1,2,11,28,2,58,17,188,0,28,31,187,0,87,58,20,49,9883,16,18,2,59,102,0,166,4,430,58,236,627,136,4951,125,0,22,14,1964,1,3517,4942,25,0,1679,9,16,40000,0,7,0,29,10,3,11,0,3,8152,9,2,63,420,0,235,238,253,180,4,58,0,20,20,33,11268,1,2,8,22,6,17,4,6,11,0,91,8,0,74,8,10,1
1,1,0,5,1,1,2,1,7,316,14,9,1,0,6,12,1,23,7,72,0,12,18,153,0,35,23,13,20,744,6,6,0,23,110,0,127,2,222,72,46,475,10,474,103,0,6,16,874,0,486,467,33,0,915,7,11,3485,0,0,0,10,5,1,2,0,8,658,0,0,25,254,0,120,36,71,302,6,17,2,7,0,11,353,0,7,0,8,2,6,2,1,2,0,33,1,0,16,0,0,1
1,0,0,1,1,0,0,0,0,40,0,0,0,0,0,0,0,8,1,3,0,0,0,18,0,8,8,0,2,38,0,0,0,8,15,0,90,0,48,17,21,54,8,22,18,0,0,6,16,0,28,9,0,0,4,6,1,19,0,0,0,0,1,2,0,0,0,3,0,0,5,29,0,18,5,22,15,0,3,0,1,0,3,0,0,0,0,0,2,1,2,0,2,0,3,1,0,8,0,0,1
1,0,0,3,1,1,1,2,3,137,0,3,1,0,6,4,1,17,3,11,0,4,2,40,0,21,17,0,2,215,0,0,0,17,57,0,101,2,114,18,32,617,8,73,152,0,0,12,60,0,109,64,9,0,26,6,4,2153,0,0,0,3,3,1,1,0,2,50,0,0,14,126,0,65,10,59,27,2,21,0,10,0,10,62,0,2,0,4,8,2,2,1,2,0,7,1,0,25,0,0,1
1,0,0,1,1,1,1,0,7,149,1,7,1,1,3,3,1,39,21,68,0,3,6,132,0,42,39,0,5,755,2,0,1,39,47,0,156,1,282,50,314,311,106,8045,223,0,6,9,2542,0,2314,8063,30,0,104,6,44,78656,0,1,0,19,1,3,10,0,1,11443,12,7,42,254,0,278,388,257,97,1,58,0,10,55,8,1672,1,1,15,5,10,4,2,7,10,0,17,9,1,139,11,12,1
1,1,0,9,1,1,2,2,10,222,6,12,1,0,9,17,0,55,10,88,0,17,12,187,1,72,55,24,14,1572,4,4,0,55,127,0,148,5,352,70,306,426,84,3673,233,0,8,18,2133,0,1069,3699,40,1,126,7,39,28260,0,0,0,26,8,2,13,0,7,4620,14,6,66,303,10,761,252,702,90,12,47,2,18,20,17,1247,2,10,0,15,34,11,2,9,11,0,43,10,0,609,11,12,1
1,0,0,9,1,1,0,1,6,213,9,7,1,0,2,12,0,24,4,45,0,12,11,101,0,36,24,3,12,149,3,3,0,24,45,0,111,1,170,46,50,204,8,56,61,0,3,12,42,0,134,50,3,0,17,7,4,355,0,0,0,22,9,1,6,0,0,43,0,0,26,139,8,71,28,64,65,1,22,1,15,0,14,30,0,2,0,16,15,3,2,1,2,0,14,1,0,15,0,0,1
1,1,0,1,1,1,0,0,5,152,5,5,1,0,6947,6,0,43,3,38,0,6,9,84,0,49,43,20837,9,115156,3,3,0,43,64,0,126,6946,238,27,242,480,36,2800,210,0,5,6958,3185,0,677,2816,20,0,276,6,21,90683,0,0,0,97,1,3,100,0,2,3616,12,2,45,924,0,1427,186,1323,43,1,55,3,99,5,3,84,1,4,0,0,66,6947,2,6,9,0,18,8,0,1242,10,12,1
1,0,0,3,1,1,1,2,3,129,0,3,1,0,6,4,1,19,3,11,0,4,2,40,0,23,19,0,2,193,0,0,0,19,60,0,103,2,120,18,40,359,8,69,106,0,0,12,52,0,108,60,9,0,24,6,4,1076,0,0,0,3,3,1,1,0,2,42,0,0,16,121,0,65,10,59,27,2,21,0,10,0,10,34,0,2,0,4,8,2,2,1,2,0,7,1,0,25,0,0,1
1,1,0,4,1,1,0,1,3,29,2,3,1,0,2,8,0,17,3,17,0,8,4,35,0,25,17,3,4,107,0,0,0,17,43,0,99,1,68,10,42,145,10,33,39,0,0,10,278,0,48,26,2,0,15,7,3,129,0,0,0,6,4,2,2,0,0,5,0,0,15,69,0,80,12,76,28,3,7,0,12,0,12,7,0,1,0,6,8,4,2,0,2,0,5,1,0,52,0,0,1
1,1,0,6,1,1,3,4,13,287,16,15,1,2,6050,35,1,82,59,189,0,35,22,347,0,117,82,18197,32,106825,5,5,1,82,105,0,251,6039,542,62,1136,498,130,4451,589,0,13,6077,6507,0,3221,4510,91,0,317,7,196,161197,0,2,0,175,5,4,124,0,1,9743,12,8,87,1127,0,2207,737,1968,209,4,89,6,137,60,31,4318,1,2,16,28,87,6083,2,8,12,0,94,11,1,1726,13,12,1
1,1,0,3,1,1,0,1,10,48,0,15,1,0,3,3,0,41,6,47,0,3,2,82,0,44,41,3,5,178,2,0,0,41,48,0,132,2,248,11,286,338,89,821,263,0,4,11,2038,0,616,840,13,0,86,6,33,11098,0,0,0,15,3,4,9,0,1,2032,14,6,47,240,4,764,222,768,63,3,46,0,9,20,9,30,1,1,0,6,38,6,2,9,13,0,27,12,0,691,11,12,1
1,1,1,375,1,1,0,1,10,662,8,12,1,0,2,8,0,52,73,90,0,8,13,312,1,60,52,32,16,1270,7,4,0,52,102,0,166,1,511,86,943,488,114,2465,527,0,8,13,7143,0,4305,2518,150,1,125,7,232,54006,0,0,0,157,15,1,49,0,5,10940,14,7,65,334,16,1464,759,1237,130,6,57,0,61,25,59,1469,2,6,0,56,50,5,2,9,10,0,41,9,0,993,11,12,1
1,0,0,14,1,1,0,1,5,237,14,5,1,0,4,18,0,31,4,65,0,18,17,121,0,49,31,5,16,262,6,6,0,31,57,0,121,3,200,52,58,258,8,80,72,0,6,9,57,0,116,74,10,0,49,7,5,652,0,1,0,27,12,1,5,0,1,61,0,0,35,183,8,77,43,64,65,10,17,1,17,0,20,73,0,2,0,22,2,4,2,2,3,0,21,2,0,15,0,0,1
1,1,0,20,1,1,0,1,4,323,6,6,1,0,2,11,0,57,21,178,0,11,8,176,0,70,57,33,27,1283,6,4,0,59,114,0,150,1,403,51,326,457,108,1201,300,0,8,24,2694,0,951,1235,30,0,70,8,36,15108,0,0,0,57,20,8,17,0,0,2768,14,6,67,393,0,1142,301,974,109,6,59,2,34,20,43,181,1,3,0,40,42,5,2,8,19,0,125,10,0,840,11,12,1
1,0,0,15,1,1,0,1,6,117,15,6,1,0,6,15,0,48,5,80,0,15,19,117,0,63,48,7,17,418,7,8,0,48,97,0,139,3,274,19,254,314,32,524,176,0,10,22,1419,0,520,543,19,0,72,7,21,6265,0,0,0,29,13,3,8,0,3,1143,12,2,58,317,8,608,128,585,79,8,43,1,19,5,23,92,1,3,0,24,30,6,2,7,10,0,31,9,0,501,10,12,1
1,1,0,6,1,1,0,6,11,141,44,19,1,12,19,34,0,44,40,266,0,34,49,348,0,83,44,23,58,958,28,28,6,49,99,3,220,10,1001,110,95,1493,537,155,140,3,40,14,621,5,349,130,9,0,223,17,4,904,0,6,1,21,3,1,12,0,2,154,0,0,42,937,0,545,640,712,357,7,195,0,22,90,10,98,6,1,48,11,71,18,14,2,3,0,137,2,0,270,3,0,1
1,0,0,14,1,1,0,1,5,240,14,5,1,0,4,18,0,31,4,65,0,18,17,122,0,49,31,5,16,239,6,6,0,31,57,0,121,3,201,53,58,269,8,79,69,0,6,9,58,0,116,73,10,0,48,7,5,634,0,1,0,27,12,1,5,0,1,61,0,0,35,178,8,77,43,64,65,10,17,1,17,0,20,69,0,2,0,22,2,4,2,2,3,0,21,2,0,15,0,0,1
1,1,0,13,1,2,11,5,18,1134,44,26,1,9,4629,48,1,94,86,307,0,48,52,676,0,146,94,13817,114,80839,30,30,5,98,380,0,287,4603,1333,263,364,2293,455,4868,586,0,40,4816,3259,4,2396,4699,109,0,438,15,36,80013,0,2,1,111,7,4,102,0,17,6206,12,2,117,1388,0,1675,682,1550,644,34,179,3,107,65,15,1003,3,17,32,12,72,4611,12,7,11,0,147,10,0,1039,10,12,1
1,0,0,1,1,1,0,0,5,260,1,6,1,0,0,2,0,13,3,11,0,2,3,83,0,15,13,0,4,329,0,0,0,13,52,0,102,0,154,52,32,198,8,155,70,0,0,12,73,0,267,149,14,0,20,6,9,932,0,0,0,0,1,1,0,0,1,192,0,0,10,100,0,66,10,54,57,0,25,0,1,0,3,198,0,4,0,0,28,1,2,1,2,0,4,1,0,14,0,0,1
1,1,0,1,1,1,3,0,5,214,3,5,1,0,10,6,1,21,3,25,0,6,7,72,0,27,21,8,5,492,1,1,0,21,89,0,107,3,155,34,48,269,10,197,103,0,1,12,254,0,239,185,26,0,100,6,10,1053,0,0,0,3,1,2,3,0,8,189,0,0,19,123,0,84,23,51,55,0,19,1,4,0,3,192,0,6,0,0,2,3,2,1,3,0,6,2,0,16,0,0,1
1,1,0,8,1,1,0,1,9,579,20,12,1,0,6,26,0,39,8,94,0,26,24,242,0,65,39,21,26,2676,12,12,0,39,74,0,133,5,316,145,73,306,8,1400,60,0,12,32,504,0,973,1385,7,0,555,7,6,8205,0,0,0,19,6,1,5,0,1,2203,0,0,40,236,0,105,31,92,85,8,19,2,18,0,19,1778,0,2,0,12,6,7,2,2,3,0,35,2,0,25,0,0,1
1,0,0,17,1,1,3,2,8,433,9,8,1,0,10,30,1,70,7,108,0,30,15,279,0,100,70,20,16,825,6,3,0,70,127,0,210,2,448,64,362,516,86,15600,495,0,7,25,1686,0,1348,15622,33,0,89,7,26,75001,0,0,0,48,17,2,16,0,5,17857,12,6,88,410,12,191,258,142,133,2,29,1,31,20,28,293,1,5,0,33,6,16,2,8,10,0,29,9,0,66,10,12,1
1,0,0,1,1,0,0,1,0,38,0,0,0,0,2,1,0,9,1,10,0,1,0,25,0,10,9,0,2,70,0,0,0,9,37,0,96,1,55,16,23,60,8,23,28,0,0,7,17,0,64,10,0,0,8,6,1,106,0,0,0,0,1,2,0,0,0,3,0,0,6,57,0,19,5,23,16,1,3,0,1,0,3,0,0,0,0,0,2,2,2,0,2,0,3,1,0,9,0,0,1
1,1,0,3,1,1,0,0,0,64,6,0,1,0,4,12,0,27,1,43,0,12,7,73,0,39,27,3,9,3539,6,7,0,27,63,0,113,4,160,12,57,206,8,10112,82,0,7,10,2353,0,2504,10112,22,0,29,6,5,29138,0,0,0,3,2,2,1,0,0,13502,0,0,26,268,0,88,15,63,42,6,19,0,3,0,5,401,0,1,0,2,2,7,2,2,4,0,11,3,0,23,0,0,1
1,0,0,3,1,1,1,2,3,113,0,3,1,0,6,4,1,18,3,11,0,4,2,40,0,22,18,0,2,186,0,0,0,18,57,0,102,2,117,18,36,384,8,68,102,0,0,12,54,0,103,59,9,0,24,6,4,1167,0,0,0,3,3,1,1,0,2,44,0,0,15,117,0,65,10,59,27,3,21,0,10,0,10,34,0,2,0,4,8,2,2,1,2,0,7,1,0,25,0,0,1
1,0,0,3,1,1,1,2,3,78,0,3,1,0,6,4,1,17,3,11,0,4,2,40,0,21,17,0,2,215,0,0,0,17,58,0,101,2,114,18,32,188,8,69,64,0,0,12,55,0,107,60,9,0,21,6,4,369,0,0,0,3,3,1,1,0,2,47,0,0,14,107,0,65,10,59,27,3,21,0,10,0,10,42,0,2,0,4,8,2,2,1,2,0,7,1,0,25,0,0,1
1,1,0,13,1,1,0,2,14,568,1,16,1,0,5,95,1,118,12,378,0,95,37,598,0,213,118,7,43,1353,0,0,0,118,254,0,213,2,708,267,142,635,8,368,166,3,0,10,227,0,643,361,43,0,171,6,15,69570,0,0,0,15,5,1,3,0,8,465,0,0,115,566,0,187,26,180,292,21,80,1,11,0,9,313,12,10,0,8,22,17,2,1,2,0,182,1,0,20,0,0,1
1,1,0,356,1,1,0,36,5,798,59,5,1,0,91,116,0,129,44,586,0,116,66,732,1,245,129,62,65,14067,55,58,1,129,379,0,230,55,808,835,205,713,8,4198,280,0,60,15,3477,0,4110,3954,102,1,404,6,29,44678,0,0,0,764,350,1,64,0,19,3985,0,0,127,816,688,980,2954,403,618,30,215,0,415,15,703,13844,8,23,193,700,2,28,2,2,3,0,70,2,0,25,1,0,1
1,1,0,17,1,1,1,2,13,242,10,27,1,1,11,20,0,34,9,83,0,20,15,165,0,54,34,39,20,375,3,3,1,34,112,0,162,6,281,70,88,381,63,102,111,0,5,12,80,0,203,91,11,0,95,14,9,739,0,0,0,30,15,1,7,0,0,77,0,0,35,269,8,120,137,118,78,8,45,0,22,15,27,65,0,3,8,18,4,10,2,3,4,0,19,3,0,26,0,0,1
1,0,0,1,1,1,0,0,5,162,5,6,1,6,4,6,0,14,22,89,0,6,13,79,0,21,14,0,8,204,4,3,2,15,32,0,110,4,259,82,36,474,121,60,75,0,11,8,162,1,78,46,4,0,100,8,3,213,0,4,1,3,1,1,3,0,2,31,0,0,11,249,0,173,374,218,123,0,79,0,4,60,3,12,0,1,37,0,2,1,6,1,2,0,27,1,0,68,0,0,1
1,0,0,1,1,1,0,0,3,415,3,3,1,0,1,3,0,17,3,15,0,3,5,107,0,20,17,2,5,648,1,1,0,17,96,0,102,1,194,79,39,809,8,4656,93,0,1,10,89,0,250,4659,36,0,68,7,11,64555,0,0,0,3,0,1,3,0,5,4651,0,0,17,196,0,92,28,48,56,1,16,0,6,0,6,260,0,9,0,3,15,2,2,1,2,0,6,1,0,15,3,0,1
1,0,0,11,1,1,0,1,4,73,8,8,1,0,4,11,0,25,8,46,0,11,10,92,0,40,25,5,10,3707,2,2,4,29,105,0,112,3,272,13,61,325,14,96,76,0,2,13,151,0,187,84,11,0,70,7,4,4189,0,0,0,25,11,9,5,0,2,71,0,0,29,356,8,353,46,130,67,5,52,1,16,0,19,36,1,2,0,20,10,4,2,1,18,0,13,1,0,49,0,0,1
